0.014	0.906
0.01	0.91
0.014	0.91
0.01	0.914
0.014	0.914
0.01	0.918
0.014	0.918
0.01	0.922
0.014	0.922
0.01	0.926
0.014	0.926
0.01	0.93
0.014	0.93
0.01	0.934
0.014	0.934
0.01	0.938
0.014	0.938
0.01	0.942
0.014	0.942
0.01	0.946
0.014	0.946
0.01	0.95
0.014	0.95
0.01	0.954
0.014	0.954
0.01	0.958
0.014	0.958
0.01	0.962
0.014	0.962
0.01	0.966
0.014	0.966
0.01	0.97
0.014	0.97
0.01	0.974
0.014	0.974
0.01	0.978
0.014	0.978
0.01	0.982
0.014	0.982
0.01	0.986
0.014	0.986
0.01	0.99
0.014	0.99
0.01	0.994
0.014	0.994
0.01	0.998
0.014	0.998
0.01	1.002
0.014	1.002
0.01	1.006
0.014	1.006
0.01	1.01
0.014	1.01
0.01	1.014
0.014	1.014
0.01	1.018
0.014	1.018
0.01	1.022
0.014	1.022
0.01	1.026
0.014	1.026
0.01	1.03
0.014	1.03
0.01	1.034
0.014	1.034
0.01	1.038
0.014	1.038
0.01	1.042
0.014	1.042
0.01	1.046
0.014	1.046
0.01	1.05
0.014	1.05
0.01	1.054
0.014	1.054
0.01	1.058
0.014	1.058
0.01	1.062
0.014	1.062
0.01	1.066
0.014	1.066
0.01	1.07
0.014	1.07
0.01	1.074
0.014	1.074
0.01	1.078
0.014	1.078
0.01	1.082
0.014	1.082
0.01	1.086
0.014	1.086
0.01	1.09
0.014	1.09
0.01	1.094
0.014	1.094
0.01	1.098
0.014	1.098
0.01	1.102
0.014	1.102
0.01	1.106
0.014	1.106
0.01	1.11
0.014	1.11
0.01	1.114
0.014	1.114
0.01	1.118
0.014	1.118
0.01	1.122
0.014	1.122
0.01	1.126
0.014	1.126
0.01	1.13
0.014	1.13
0.01	1.134
0.014	1.134
0.01	1.138
0.014	1.138
0.01	1.142
0.014	1.142
0.01	1.146
0.014	1.146
0.01	1.15
0.014	1.15
0.01	1.154
0.014	1.154
0.01	1.158
0.014	1.158
0.01	1.162
0.014	1.162
0.01	1.166
0.014	1.166
0.01	1.17
0.014	1.17
0.01	1.174
0.014	1.174
0.01	1.178
0.014	1.178
0.01	1.182
0.014	1.182
0.01	1.186
0.014	1.186
0.01	1.19
0.014	1.19
0.01	1.194
0.014	1.194
0.01	1.198
0.014	1.198
0.01	1.202
0.014	1.202
0.01	1.206
0.014	1.206
0.01	1.21
0.014	1.21
0.01	1.214
0.014	1.214
0.01	1.218
0.014	1.218
0.01	1.222
0.014	1.222
0.01	1.226
0.014	1.226
0.01	1.23
0.014	1.23
0.01	1.234
0.014	1.234
0.01	1.238
0.014	1.238
0.01	1.242
0.014	1.242
0.01	1.246
0.014	1.246
0.01	1.25
0.014	1.25
0.01	1.254
0.014	1.254
0.01	1.258
0.014	1.258
0.01	1.262
0.014	1.262
0.01	1.266
0.014	1.266
0.01	1.27
0.014	1.27
0.01	1.274
0.014	1.274
0.01	1.278
0.014	1.278
0.01	1.282
0.014	1.282
0.01	1.286
0.014	1.286
0.01	1.29
0.014	1.29
0.01	1.294
0.014	1.294
0.01	1.298
0.014	1.298
0.01	1.302
0.014	1.302
0.01	1.306
0.014	1.306
0.01	1.31
0.014	1.31
0.01	1.314
0.014	1.314
0.01	1.318
0.014	1.318
0.01	1.322
0.014	1.322
0.01	1.326
0.014	1.326
0.01	1.33
0.014	1.33
0.01	1.334
0.014	1.334
0.01	1.338
0.014	1.338
0.01	1.342
0.014	1.342
0.01	1.346
0.014	1.346
0.01	1.35
0.014	1.35
0.01	1.354
0.014	1.354
0.01	1.358
0.014	1.358
0.01	1.362
0.014	1.362
0.01	1.366
0.014	1.366
0.01	1.37
0.014	1.37
0.01	1.374
0.014	1.374
0.01	1.378
0.014	1.378
0.01	1.382
0.014	1.382
0.01	1.386
0.014	1.386
0.01	1.39
0.014	1.39
0.01	1.394
0.014	1.394
0.01	1.398
0.014	1.398
0.01	1.402
0.014	1.402
0.01	1.406
0.014	1.406
0.01	1.41
0.014	1.41
0.01	1.414
0.014	1.414
0.01	1.418
0.014	1.418
0.01	1.422
0.014	1.422
0.01	1.426
0.014	1.426
0.01	1.43
0.014	1.43
0.01	1.434
0.014	1.434
0.01	1.438
0.014	1.438
0.01	1.442
0.014	1.442
0.01	1.446
0.014	1.446
0.01	1.45
0.014	1.45
0.01	1.454
0.014	1.454
0.01	1.458
0.014	1.458
0.01	1.462
0.014	1.462
0.01	1.466
0.014	1.466
0.01	1.47
0.014	1.47
0.01	1.474
0.014	1.474
0.01	1.478
0.014	1.478
0.01	1.482
0.014	1.482
0.01	1.486
0.014	1.486
0.01	1.49
0.014	1.49
0.01	1.494
0.014	1.494
0.01	1.498
0.014	1.498
0.01	1.502
0.014	1.502
0.01	1.506
0.014	1.506
0.01	1.51
0.014	1.51
0.01	1.514
0.014	1.514
0.01	1.518
0.014	1.518
0.01	1.522
0.014	1.522
0.01	1.526
0.014	1.526
0.01	1.53
0.014	1.53
0.01	1.534
0.014	1.534
0.01	1.538
0.014	1.538
0.01	1.542
0.014	1.542
0.01	1.546
0.014	1.546
0.01	1.55
0.014	1.55
0.01	1.554
0.014	1.554
0.01	1.558
0.014	1.558
0.01	1.562
0.014	1.562
0.01	1.566
0.014	1.566
0.01	1.57
0.014	1.57
0.01	1.574
0.014	1.574
0.01	1.578
0.014	1.578
0.01	1.582
0.014	1.582
0.01	1.586
0.014	1.586
0.01	1.59
0.014	1.59
0.01	1.594
0.014	1.594
0.01	1.598
0.014	1.598
0.01	1.602
0.014	1.602
0.01	1.606
0.014	1.606
0.01	1.61
0.014	1.61
0.01	1.614
0.014	1.614
0.01	1.618
0.014	1.618
0.01	1.622
0.014	1.622
0.01	1.626
0.014	1.626
0.01	1.63
0.014	1.63
0.01	1.634
0.014	1.634
0.01	1.638
0.014	1.638
0.01	1.642
0.014	1.642
0.01	1.646
0.014	1.646
0.01	1.65
0.014	1.65
0.01	1.654
0.014	1.654
0.01	1.658
0.014	1.658
0.01	1.662
0.014	1.662
0.01	1.666
0.014	1.666
0.01	1.67
0.014	1.67
0.01	1.674
0.014	1.674
0.01	1.678
0.014	1.678
0.01	1.682
0.014	1.682
0.01	1.686
0.014	1.686
0.01	1.69
0.014	1.69
0.01	1.694
0.014	1.694
0.01	1.698
0.014	1.698
0.01	1.702
0.014	1.702
0.01	1.706
0.014	1.706
0.01	1.71
0.014	1.71
0.01	1.714
0.014	1.714
0.01	1.718
0.014	1.718
0.01	1.722
0.014	1.722
0.01	1.726
0.014	1.726
0.01	1.73
0.014	1.73
0.01	1.734
0.014	1.734
0.01	1.738
0.014	1.738
0.01	1.742
0.014	1.742
0.01	1.746
0.014	1.746
0.01	1.75
0.014	1.75
0.01	1.754
0.014	1.754
0.01	1.758
0.014	1.758
0.01	1.762
0.014	1.762
0.01	1.766
0.014	1.766
0.01	1.77
0.014	1.77
0.01	1.774
0.014	1.774
0.01	1.778
0.014	1.778
0.01	1.782
0.014	1.782
0.01	1.786
0.014	1.786
0.01	1.79
0.014	1.79
0.01	1.794
0.014	1.794
0.01	1.798
0.014	1.798
0.01	1.802
0.014	1.802
0.01	1.806
0.014	1.806
0.01	1.81
0.014	1.81
0.01	1.814
0.014	1.814
0.01	1.818
0.014	1.818
0.01	1.822
0.014	1.822
0.01	1.826
0.014	1.826
0.01	1.83
0.014	1.83
0.01	1.834
0.014	1.834
0.01	1.838
0.014	1.838
0.01	1.842
0.014	1.842
0.01	1.846
0.014	1.846
0.01	1.85
0.014	1.85
0.01	1.854
0.014	1.854
0.01	1.858
0.014	1.858
0.01	1.862
0.014	1.862
0.01	1.866
0.014	1.866
0.01	1.87
0.014	1.87
0.01	1.874
0.014	1.874
0.01	1.878
0.014	1.878
0.01	1.882
0.014	1.882
0.01	1.886
0.014	1.886
0.01	1.89
0.014	1.89
0.01	1.894
0.014	1.894
0.01	1.898
0.014	1.898
0.01	1.902
0.014	1.902
0.01	1.906
0.014	1.906
0.01	1.91
0.014	1.91
0.01	1.914
0.014	1.914
0.01	1.918
0.014	1.918
0.01	1.922
0.014	1.922
0.01	1.926
0.014	1.926
0.01	1.93
0.014	1.93
0.01	1.934
0.014	1.934
0.01	1.938
0.014	1.938
0.01	1.942
0.014	1.942
0.01	1.946
0.014	1.946
0.01	1.95
0.014	1.95
0.01	1.954
0.014	1.954
0.01	1.958
0.014	1.958
0.01	1.962
0.014	1.962
0.01	1.966
0.014	1.966
0.01	1.97
0.014	1.97
0.01	1.974
0.014	1.974
0.01	1.978
0.014	1.978
0.01	1.982
0.014	1.982
0.01	1.986
0.014	1.986
0.01	1.99
0.014	1.99
0.01	1.994
0.014	1.994
0.01	1.998
0.014	1.998
0.01	2.002
0.014	2.002
0.01	2.006
0.014	2.006
0.01	2.01
0.014	2.01
0.01	2.014
0.014	2.014
0.01	2.018
0.014	2.018
0.01	2.022
0.014	2.022
0.01	2.026
0.014	2.026
0.01	2.03
0.014	2.03
0.01	2.034
0.014	2.034
0.01	2.038
0.014	2.038
0.01	2.042
0.014	2.042
0.01	2.046
0.014	2.046
0.01	2.05
0.014	2.05
0.01	2.054
0.014	2.054
0.01	2.058
0.014	2.058
0.01	2.062
0.014	2.062
0.01	2.066
0.014	2.066
0.01	2.07
0.014	2.07
0.01	2.074
0.014	2.074
0.01	2.078
0.014	2.078
0.01	2.082
0.014	2.082
0.01	2.086
0.014	2.086
0.01	2.09
0.014	2.09
0.01	2.094
0.014	2.094
0.01	2.098
0.014	2.098
0.01	2.102
0.014	2.102
0.01	2.106
0.014	2.106
0.01	2.11
0.014	2.11
0.01	2.114
0.014	2.114
0.01	2.118
0.014	2.118
0.01	2.122
0.014	2.122
0.01	2.126
0.014	2.126
0.01	2.13
0.014	2.13
0.01	2.134
0.014	2.134
0.01	2.138
0.014	2.138
0.01	2.142
0.014	2.142
0.01	2.146
0.014	2.146
0.01	2.15
0.014	2.15
0.01	2.154
0.014	2.154
0.01	2.158
0.014	2.158
0.01	2.162
0.014	2.162
0.01	2.166
0.014	2.166
0.01	2.17
0.014	2.17
0.01	2.174
0.014	2.174
0.01	2.178
0.014	2.178
0.01	2.182
0.014	2.182
0.01	2.186
0.014	2.186
0.01	2.19
0.014	2.19
0.01	2.194
0.014	2.194
0.01	2.198
0.014	2.198
0.01	2.202
0.014	2.202
0.01	2.206
0.014	2.206
0.01	2.21
0.014	2.21
0.01	2.214
0.014	2.214
0.01	2.218
0.014	2.218
0.01	2.222
0.014	2.222
0.01	2.226
0.014	2.226
0.01	2.23
0.014	2.23
0.01	2.234
0.014	2.234
0.01	2.238
0.014	2.238
0.01	2.242
0.014	2.242
0.01	2.246
0.014	2.246
0.01	2.25
0.014	2.25
0.01	2.254
0.014	2.254
0.01	2.258
0.014	2.258
0.01	2.262
0.014	2.262
0.01	2.266
0.014	2.266
0.01	2.27
0.014	2.27
0.01	2.274
0.014	2.274
0.01	2.278
0.014	2.278
0.01	2.282
0.014	2.282
0.01	2.286
0.014	2.286
0.01	2.29
0.014	2.29
0.01	2.294
0.014	2.294
0.01	2.298
0.014	2.298
0.01	2.302
0.014	2.302
0.01	2.306
0.014	2.306
0.01	2.31
0.014	2.31
0.01	2.314
0.014	2.314
0.01	2.318
0.014	2.318
0.01	2.322
0.014	2.322
0.01	2.326
0.014	2.326
0.01	2.33
0.014	2.33
0.01	2.334
0.014	2.334
0.01	2.338
0.014	2.338
0.01	2.342
0.014	2.342
0.01	2.346
0.014	2.346
0.01	2.35
0.014	2.35
0.01	2.354
0.014	2.354
0.01	2.358
0.014	2.358
0.01	2.362
0.014	2.362
0.01	2.366
0.014	2.366
0.01	2.37
0.014	2.37
0.01	2.374
0.014	2.374
0.01	2.378
0.014	2.378
0.01	2.382
0.014	2.382
0.01	2.386
0.014	2.386
0.01	2.39
0.014	2.39
0.01	2.394
0.014	2.394
0.01	2.398
0.014	2.398
0.01	2.402
0.014	2.402
0.01	2.406
0.014	2.406
0.01	2.41
0.014	2.41
0.01	2.414
0.014	2.414
0.01	2.418
0.014	2.418
0.01	2.422
0.014	2.422
0.01	2.426
0.014	2.426
0.01	2.43
0.014	2.43
0.01	2.434
0.014	2.434
0.01	2.438
0.014	2.438
0.01	2.442
0.014	2.442
0.01	2.446
0.014	2.446
0.01	2.45
0.014	2.45
0.01	2.454
0.014	2.454
0.01	2.458
0.014	2.458
0.01	2.462
0.014	2.462
0.01	2.466
0.014	2.466
0.01	2.47
0.014	2.47
0.01	2.474
0.014	2.474
0.01	2.478
0.014	2.478
0.01	2.482
0.014	2.482
0.01	2.486
0.014	2.486
0.01	2.49
0.014	2.49
0.01	2.494
0.014	2.494
0.01	2.498
0.014	2.498
0.01	2.502
0.014	2.502
0.01	2.506
0.014	2.506
0.01	2.51
0.014	2.51
0.01	2.514
0.014	2.514
0.01	2.518
0.014	2.518
0.01	2.522
0.014	2.522
0.01	2.526
0.014	2.526
0.01	2.53
0.014	2.53
0.01	2.534
0.014	2.534
0.01	2.538
0.014	2.538
0.01	2.542
0.014	2.542
0.01	2.546
0.014	2.546
0.01	2.55
0.014	2.55
0.01	2.554
0.014	2.554
0.01	2.558
0.014	2.558
0.01	2.562
0.014	2.562
0.01	2.566
0.014	2.566
0.01	2.57
0.014	2.57
0.01	2.574
0.014	2.574
0.01	2.578
0.014	2.578
0.01	2.582
0.014	2.582
0.01	2.586
0.014	2.586
0.01	2.59
0.014	2.59
0.01	2.594
0.014	2.594
0.01	2.598
0.014	2.598
0.01	2.602
0.014	2.602
0.01	2.606
0.014	2.606
0.01	2.61
0.014	2.61
0.01	2.614
0.014	2.614
0.01	2.618
0.014	2.618
0.01	2.622
0.014	2.622
0.01	2.626
0.014	2.626
0.01	2.63
0.014	2.63
0.01	2.634
0.014	2.634
0.01	2.638
0.014	2.638
0.01	2.642
0.014	2.642
0.01	2.646
0.014	2.646
0.01	2.65
0.014	2.65
0.01	2.654
0.014	2.654
0.01	2.658
0.014	2.658
0.01	2.662
0.014	2.662
0.01	2.666
0.014	2.666
0.01	2.67
0.014	2.67
0.01	2.674
0.014	2.674
0.01	2.678
0.014	2.678
0.01	2.682
0.014	2.682
0.01	2.686
0.014	2.686
0.01	2.69
0.014	2.69
0.01	2.694
0.014	2.694
0.01	2.698
0.014	2.698
0.01	2.702
0.014	2.702
0.01	2.706
0.014	2.706
0.01	2.71
0.014	2.71
0.01	2.714
0.014	2.714
0.01	2.718
0.014	2.718
0.01	2.722
0.014	2.722
0.01	2.726
0.014	2.726
0.01	2.73
0.014	2.73
0.01	2.734
0.014	2.734
0.01	2.738
0.014	2.738
0.01	2.742
0.014	2.742
0.01	2.746
0.014	2.746
0.01	2.75
0.014	2.75
0.01	2.754
0.014	2.754
0.01	2.758
0.014	2.758
0.01	2.762
0.014	2.762
0.01	2.766
0.014	2.766
0.01	2.77
0.014	2.77
0.01	2.774
0.014	2.774
0.01	2.778
0.014	2.778
0.01	2.782
0.014	2.782
0.01	2.786
0.014	2.786
0.01	2.79
0.014	2.79
0.01	2.794
0.014	2.794
0.01	2.798
0.014	2.798
0.01	2.802
0.014	2.802
0.01	2.806
0.014	2.806
0.01	2.81
0.014	2.81
0.01	2.814
0.014	2.814
0.01	2.818
0.014	2.818
0.01	2.822
0.014	2.822
0.01	2.826
0.014	2.826
0.01	2.83
0.014	2.83
0.01	2.834
0.014	2.834
0.01	2.838
0.014	2.838
0.01	2.842
0.014	2.842
0.01	2.846
0.014	2.846
0.01	2.85
0.014	2.85
0.01	2.854
0.014	2.854
0.01	2.858
0.014	2.858
0.01	2.862
0.014	2.862
0.01	2.866
0.014	2.866
0.01	2.87
0.014	2.87
0.01	2.874
0.014	2.874
0.01	2.878
0.014	2.878
0.01	2.882
0.014	2.882
0.01	2.886
0.014	2.886
0.01	2.89
0.014	2.89
0.01	2.894
0.014	2.894
0.01	2.898
0.014	2.898
0.01	2.902
0.014	2.902
0.01	2.906
0.014	2.906
0.01	2.91
0.014	2.91
0.01	2.914
0.014	2.914
0.01	2.918
0.014	2.918
0.01	2.922
0.014	2.922
0.01	2.926
0.014	2.926
0.01	2.93
0.014	2.93
0.01	2.934
0.014	2.934
0.01	2.938
0.014	2.938
0.01	2.942
0.014	2.942
0.01	2.946
0.014	2.946
0.01	2.95
0.014	2.95
0.01	2.954
0.014	2.954
0.01	2.958
0.014	2.958
0.01	2.962
0.014	2.962
0.01	2.966
0.014	2.966
0.01	2.97
0.014	2.97
0.01	2.974
0.014	2.974
0.01	2.978
0.014	2.978
0.01	2.982
0.014	2.982
0.01	2.986
0.014	2.986
0.01	2.99
0.014	2.99
0.01	2.994
0.014	2.994
0.01	2.998
0.014	2.998
0.01	3.002
0.014	3.002
0.01	3.006
0.014	3.006
0.01	3.01
0.014	3.01
0.01	3.014
0.014	3.014
0.01	3.018
0.014	3.018
0.01	3.022
0.014	3.022
0.01	3.026
0.014	3.026
0.01	3.03
0.014	3.03
0.01	3.034
0.014	3.034
0.01	3.038
0.014	3.038
0.01	3.042
0.014	3.042
0.01	3.046
0.014	3.046
0.01	3.05
0.014	3.05
0.01	3.054
0.014	3.054
0.01	3.058
0.014	3.058
0.01	3.062
0.014	3.062
0.01	3.066
0.014	3.066
0.01	3.07
0.014	3.07
0.01	3.074
0.014	3.074
0.01	3.078
0.014	3.078
0.01	3.082
0.014	3.082
0.01	3.086
0.014	3.086
0.01	3.09
0.014	3.09
0.01	3.094
0.014	3.094
0.01	3.098
0.014	3.098
0.01	3.102
0.014	3.102
0.01	3.106
0.014	3.106
0.01	3.11
0.014	3.11
0.01	3.114
0.014	3.114
0.01	3.118
0.014	3.118
0.01	3.122
0.014	3.122
0.01	3.126
0.014	3.126
0.01	3.13
0.014	3.13
0.01	3.134
0.014	3.134
0.01	3.138
0.014	3.138
0.01	3.142
0.014	3.142
0.01	3.146
0.014	3.146
0.01	3.15
0.014	3.15
0.01	3.154
0.014	3.154
0.01	3.158
0.014	3.158
0.01	3.162
0.014	3.162
0.01	3.166
0.014	3.166
0.01	3.17
0.014	3.17
0.01	3.174
0.014	3.174
0.01	3.178
0.014	3.178
0.01	3.182
0.014	3.182
0.01	3.186
0.014	3.186
0.01	3.19
0.014	3.19
0.01	3.194
0.014	3.194
0.01	3.198
0.014	3.198
0.01	3.202
0.014	3.202
0.01	3.206
0.014	3.206
0.01	3.21
0.014	3.21
0.01	3.214
0.014	3.214
0.01	3.218
0.014	3.218
0.01	3.222
0.014	3.222
0.01	3.226
0.014	3.226
0.01	3.23
0.014	3.23
0.01	3.234
0.014	3.234
0.01	3.238
0.014	3.238
0.01	3.242
0.014	3.242
0.01	3.246
0.014	3.246
0.01	3.25
0.014	3.25
0.01	3.254
0.014	3.254
0.01	3.258
0.014	3.258
0.01	3.262
0.014	3.262
0.01	3.266
0.014	3.266
0.01	3.27
0.014	3.27
0.01	3.274
0.014	3.274
0.01	3.278
0.014	3.278
0.01	3.282
0.014	3.282
0.01	3.286
0.014	3.286
0.01	3.29
0.014	3.29
0.01	3.294
0.014	3.294
0.01	3.298
0.014	3.298
0.01	3.302
0.014	3.302
0.01	3.306
0.014	3.306
0.01	3.31
0.014	3.31
0.01	3.314
0.014	3.314
0.01	3.318
0.014	3.318
0.01	3.322
0.014	3.322
0.01	3.326
0.014	3.326
0.01	3.33
0.014	3.33
0.01	3.334
0.014	3.334
0.01	3.338
0.014	3.338
0.01	3.342
0.014	3.342
0.01	3.346
0.014	3.346
0.01	3.35
0.014	3.35
0.01	3.354
0.014	3.354
0.01	3.358
0.014	3.358
0.01	3.362
0.014	3.362
0.01	3.366
0.014	3.366
0.01	3.37
0.014	3.37
0.01	3.374
0.014	3.374
0.01	3.378
0.014	3.378
0.01	3.382
0.014	3.382
0.01	3.386
0.014	3.386
0.01	3.39
0.014	3.39
0.01	3.394
0.014	3.394
0.01	3.398
0.014	3.398
0.01	3.402
0.014	3.402
0.01	3.406
0.014	3.406
0.01	3.41
0.014	3.41
0.01	3.414
0.014	3.414
0.01	3.418
0.014	3.418
0.01	3.422
0.014	3.422
0.01	3.426
0.014	3.426
0.01	3.43
0.014	3.43
0.01	3.434
0.014	3.434
0.01	3.438
0.014	3.438
0.01	3.442
0.014	3.442
0.01	3.446
0.014	3.446
0.01	3.45
0.014	3.45
0.01	3.454
0.014	3.454
0.01	3.458
0.014	3.458
0.01	3.462
0.014	3.462
0.01	3.466
0.014	3.466
0.01	3.47
0.014	3.47
0.01	3.474
0.014	3.474
0.01	3.478
0.014	3.478
0.01	3.482
0.014	3.482
0.01	3.486
0.014	3.486
0.01	3.49
0.014	3.49
0.01	3.494
0.014	3.494
0.01	3.498
0.014	3.498
0.01	3.502
0.014	3.502
0.01	3.506
0.014	3.506
